rc,nbonds,nbeads,frac_bonds_on,beadind_p_diff,beadind_nl_diff,beadind_p_sums,beadind_nl_sums,s_bias,p_bonds,nl_bonds,structure_id
1.5,10,46,0.3,0.869565217,3.413043478,1.282608696,2.369565217,-16.63450388,"[[2, 34], [6, 10], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.826086957,3.413043478,1.282608696,2.369565217,-16.64013092,"[[3, 33], [6, 10], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.869565217,3.413043478,0.5,2.369565217,-16.66191422,"[[2, 34], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.565217391,2.369565217,-16.71585078,"[[3, 40], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.826086957,3.413043478,0.5,2.369565217,-16.71640334,"[[3, 33], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.956521739,2.369565217,-16.7237821,"[[3, 40], [6, 10], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.782608696,3.413043478,0.5,2.369565217,-16.73936729,"[[4, 32], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.347826087,3.413043478,0.673913043,2.369565217,-16.75116531,"[[3, 33], [4, 32], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.565217391,2.369565217,-16.75744001,"[[3, 40], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.347826087,3.413043478,0.456521739,2.369565217,-16.76597524,"[[3, 33], [4, 32], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.347826087,3.413043478,0.847826087,2.369565217,-16.7675047,"[[3, 33], [4, 32], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.913043478,2.369565217,-16.77264907,"[[3, 40], [6, 10], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.434782609,3.413043478,0.456521739,2.369565217,-16.7851744,"[[2, 34], [3, 33], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.739130435,2.369565217,-16.79318539,"[[3, 40], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.434782609,3.413043478,0.847826087,2.369565217,-16.81363043,"[[2, 34], [3, 33], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.739130435,2.369565217,-16.81501524,"[[3, 40], [6, 10], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.434782609,3.413043478,0.673913043,2.369565217,-16.82180832,"[[2, 34], [3, 33], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.347826087,3.413043478,0.630434783,2.369565217,-16.84303614,"[[3, 33], [4, 32], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.347826087,3.413043478,1.02173913,2.369565217,-16.84715217,"[[3, 33], [4, 32], [6, 10]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.347826087,2.369565217,-16.85577238,"[[3, 40], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.2,1.413043478,3.413043478,0.239130435,2.369565217,-16.86066604,"[[3, 40], [4, 32]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,0.782608696,2.369565217,-16.87757054,"[[3, 40], [10, 14], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.434782609,3.413043478,1.02173913,2.369565217,-16.88305586,"[[2, 34], [3, 33], [6, 10]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.97826087,3.413043478,1.130434783,2.369565217,-16.89781035,"[[3, 40], [6, 10], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.434782609,3.413043478,0.630434783,2.369565217,-16.91272038,"[[2, 34], [3, 33], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.391304348,3.413043478,0.456521739,2.369565217,-17.04068142,"[[2, 34], [4, 32], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.391304348,3.413043478,0.673913043,2.369565217,-17.07463946,"[[2, 34], [4, 32], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.391304348,3.413043478,0.847826087,2.369565217,-17.09494579,"[[2, 34], [4, 32], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.391304348,3.413043478,1.02173913,2.369565217,-17.20973387,"[[2, 34], [4, 32], [6, 10]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.2,1.456521739,3.413043478,0.239130435,2.369565217,-17.21581137,"[[3, 33], [3, 40]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.391304348,3.413043478,0.630434783,2.369565217,-17.23698092,"[[2, 34], [4, 32], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.956521739,3.413043478,0.586956522,2.369565217,-17.36393157,"[[2, 34], [3, 33], [4, 32]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1.043478261,2.369565217,-17.55677511,"[[6, 10], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,0.869565217,2.369565217,-17.69060151,"[[10, 14], [14, 18], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1.217391304,2.369565217,-17.99343599,"[[6, 10], [10, 14], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1.434782609,2.369565217,-18.31555633,"[[6, 10], [10, 14], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1.217391304,2.369565217,-18.45148322,"[[6, 10], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,0.652173913,2.369565217,-18.45505351,"[[14, 18], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1.043478261,2.369565217,-18.72701167,"[[10, 14], [14, 18], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1,2.369565217,-18.72857777,"[[6, 10], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,0.826086957,2.369565217,-18.76982806,"[[10, 14], [16, 26], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.5,0.434782609,3.413043478,1.673913043,2.369565217,-18.82807616,"[[6, 10], [10, 14], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.913043478,3.413043478,0.326086957,2.369565217,-19.09200282,"[[4, 32], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.956521739,3.413043478,0.326086957,2.369565217,-19.13762599,"[[3, 33], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.47826087,3.413043478,1.391304348,2.369565217,-19.14182372,"[[6, 10], [10, 14], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1,3.413043478,0.326086957,2.369565217,-19.21619209,"[[2, 34], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.913043478,3.413043478,0.717391304,2.369565217,-19.21777406,"[[4, 32], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.913043478,3.413043478,0.891304348,2.369565217,-19.27843022,"[[4, 32], [6, 10], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.956521739,3.413043478,0.717391304,2.369565217,-19.43449742,"[[3, 33], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.913043478,3.413043478,0.543478261,2.369565217,-19.44820551,"[[4, 32], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.956521739,3.413043478,0.891304348,2.369565217,-19.47680186,"[[3, 33], [6, 10], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1,3.413043478,0.891304348,2.369565217,-19.48236374,"[[2, 34], [6, 10], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.956521739,3.413043478,0.543478261,2.369565217,-19.58439273,"[[3, 33], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1,3.413043478,0.717391304,2.369565217,-19.600957,"[[2, 34], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.586956522,3.413043478,0.304347826,2.369565217,-19.62973463,"[[2, 34], [3, 40], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1,3.413043478,0.543478261,2.369565217,-19.63196591,"[[2, 34], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.108695652,3.413043478,0.173913043,2.369565217,-19.66358138,"[[3, 40], [16, 26], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.586956522,3.413043478,0.695652174,2.369565217,-19.73399747,"[[2, 34], [3, 40], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.586956522,3.413043478,0.47826087,2.369565217,-19.76527416,"[[2, 34], [3, 40], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.586956522,3.413043478,0.869565217,2.369565217,-19.7732499,"[[2, 34], [3, 40], [6, 10]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.586956522,3.413043478,0.52173913,2.369565217,-19.77393529,"[[2, 34], [3, 40], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1.173913043,2.369565217,-19.7829349,"[[4, 32], [6, 10], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1,2.369565217,-19.78939123,"[[4, 32], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1.173913043,2.369565217,-19.81593382,"[[3, 33], [6, 10], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.47826087,3.413043478,0.456521739,2.369565217,-19.85068885,"[[3, 33], [4, 32], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1.173913043,2.369565217,-19.88074814,"[[2, 34], [6, 10], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1,2.369565217,-19.91566385,"[[3, 33], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1.347826087,2.369565217,-19.94853618,"[[2, 34], [6, 10], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1.347826087,2.369565217,-19.94943617,"[[4, 32], [6, 10], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.565217391,3.413043478,0.456521739,2.369565217,-19.95788005,"[[2, 34], [3, 33], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1,2.369565217,-19.97449515,"[[2, 34], [10, 14], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1.347826087,2.369565217,-19.98907084,"[[3, 33], [6, 10], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1.347826087,2.369565217,-19.99089562,"[[3, 33], [6, 10], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.52173913,3.413043478,0.456521739,2.369565217,-19.99410753,"[[2, 34], [4, 32], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1.347826087,2.369565217,-20.01461188,"[[2, 34], [6, 10], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,0.782608696,2.369565217,-20.01759708,"[[3, 33], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.108695652,3.413043478,0.391304348,2.369565217,-20.04294124,"[[3, 40], [14, 18], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1.173913043,2.369565217,-20.04758045,"[[3, 33], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,0.956521739,2.369565217,-20.04796786,"[[2, 34], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,0.782608696,2.369565217,-20.04822784,"[[2, 34], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1.347826087,2.369565217,-20.05610349,"[[4, 32], [6, 10], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.108695652,3.413043478,0.565217391,2.369565217,-20.06119439,"[[3, 40], [10, 14], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,0.956521739,2.369565217,-20.07106573,"[[3, 33], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,0.782608696,2.369565217,-20.07220832,"[[4, 32], [14, 18], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1.173913043,2.369565217,-20.07429475,"[[4, 32], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1.173913043,2.369565217,-20.07767565,"[[2, 34], [10, 14], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1.52173913,2.369565217,-20.08459631,"[[2, 34], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,0.956521739,2.369565217,-20.092443,"[[4, 32], [10, 14], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1.130434783,2.369565217,-20.11966487,"[[3, 33], [6, 10], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.108695652,3.413043478,0.739130435,2.369565217,-20.12580821,"[[3, 40], [6, 10], [16, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.434782609,3.413043478,0.913043478,2.369565217,-20.12919131,"[[3, 33], [4, 32], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.956521739,3.413043478,1.130434783,2.369565217,-20.13325035,"[[2, 34], [6, 10], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.5,3.413043478,0.695652174,2.369565217,-20.17073561,"[[3, 40], [4, 32], [10, 14]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.52173913,3.413043478,0.739130435,2.369565217,-20.1818287,"[[2, 34], [3, 33], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.434782609,3.413043478,1.086956522,2.369565217,-20.184388,"[[3, 33], [4, 32], [6, 10], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.52173913,3.413043478,0.913043478,2.369565217,-20.18708093,"[[2, 34], [3, 33], [10, 14], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.5,3.413043478,0.304347826,2.369565217,-20.20131434,"[[3, 40], [4, 32], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.065217391,3.413043478,1.02173913,2.369565217,-20.20820024,"[[3, 40], [6, 10], [14, 18], [22, 26]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.913043478,3.413043478,1.52173913,2.369565217,-20.20870223,"[[3, 33], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.956521739,3.413043478,0.5,2.369565217,-20.21286284,"[[3, 33], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1.130434783,2.369565217,-20.21552058,"[[4, 32], [6, 10], [22, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,0.869565217,3.413043478,1.52173913,2.369565217,-20.21820205,"[[4, 32], [6, 10], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,1.5,3.413043478,0.52173913,2.369565217,-20.23394184,"[[3, 40], [4, 32], [14, 18]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.434782609,3.413043478,0.913043478,2.369565217,-20.26156339,"[[3, 33], [4, 32], [14, 18], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.4,1.434782609,3.413043478,1.086956522,2.369565217,-20.27286745,"[[3, 33], [4, 32], [10, 14], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
1.5,10,46,0.3,0.913043478,3.413043478,0.5,2.369565217,-20.28116653,"[[4, 32], [16, 26], [26, 30]]","[[2, 34], [3, 33], [3, 40], [4, 32], [6, 10], [10, 14], [14, 18], [16, 26], [22, 26], [26, 30]]",
